,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,YearMonth,Revenue,MarketGrowth,TotalMarketRevenue,MarketShare,Rating,Review
302,100303,57818,CG Electric Kettle,14,2025-05-04 12:23:48,1256.61,6729,Nepal,2025-05,17592.539999999997,0.13280000000000003,828681.74,0.021229549476980147,3.4,Nothing special
303,100304,82386,Everest Notebook,11,2024-07-14 12:14:55,120.3,9170,Nepal,2024-07,1323.3,0.3227848101265822,654158.58,0.0020229039875927332,3.8,Takes time to use
304,100305,69565,Shree Antacid Syrup,12,2025-05-06 18:45:14,153.38,9907,Nepal,2025-05,1840.56,0.13280000000000003,828681.74,0.002221069816260221,1.9,Item arrived damaged
305,100306,68391,Kashmiri Shawl,16,2024-12-19 03:52:40,1373.8,8919,Nepal,2024-12,21980.8,0.08910891089108919,570405.23,0.03853541104453057,4.0,Excellent experience
306,100307,46550,SastoDeal Hoodie,16,2025-01-11 23:20:42,1553.55,5501,Nepal,2025-01,24856.8,0.35090909090909084,1048154.77,0.023714818375534366,1.2,Not good
307,100308,89743,Steel Water Bottle,10,2025-01-21 00:25:41,614.55,9266,Nepal,2025-01,6145.5,0.35090909090909084,1048154.77,0.005863160838355961,3.9,Reasonable for the price
308,100309,39623,Daraz Shopping Bag,19,2024-06-21 00:38:37,90.88,7082,Nepal,2024-06,1726.7199999999998,0.0,365134.28,0.004728999972284168,4.8,Fast delivery
309,100310,24344,KTM Bike Helmet,9,2025-05-26 10:31:02,1423.79,8560,Nepal,2025-05,12814.11,0.13280000000000003,828681.74,0.015463246481091765,4.4,Highly useful
310,100311,51083,Wall Calendar,8,2025-03-10 01:32:13,235.69,6040,Nepal,2025-03,1885.52,0.12328767123287676,953405.02,0.0019776694693719988,4.2,Very satisfied
311,100312,31443,Wooden Wall Clock,11,2024-12-19 20:33:03,687.82,5289,Nepal,2024-12,7566.02,0.08910891089108919,570405.23,0.013264289319366867,4.9,Excellent service and packaging
312,100313,46107,Mi Smartphone Case,13,2025-01-27 07:30:03,377.41,5703,Nepal,2025-01,4906.33,0.35090909090909084,1048154.77,0.004680921310886177,3.8,Reasonable for the price
313,100314,94324,Himalayan Noodles Pack,3,2024-11-11 14:21:33,46.32,5123,Nepal,2024-11,138.96,-0.15410385259631487,547351.24,0.0002538771995839454,3.6,Works okay but packaging could improve
314,100315,40162,Steel Water Bottle,7,2024-09-05 13:24:41,407.14,7657,Nepal,2024-09,2849.98,-0.09666666666666668,698740.75,0.004078737357167161,4.1,Good quality at a fair price
315,100316,82054,Daraz Shopping Bag,9,2025-06-04 18:56:05,80.45,9693,Nepal,2025-06,724.0500000000001,-0.5720338983050848,347660.77,0.0020826335971124957,4.2,Will recommend for sure
316,100317,68883,KTM Bike Helmet,20,2024-09-14 21:57:07,1050.35,5039,Nepal,2024-09,21007.0,-0.09666666666666668,698740.75,0.030064083138130988,1.1,Not good
317,100318,11716,Everest Notebook,4,2025-05-15 17:24:44,81.61,8971,Nepal,2025-05,326.44,0.13280000000000003,828681.74,0.0003939268650953984,3.2,Works okay but packaging could improve
318,100319,63367,Electric Induction Stove,1,2024-12-26 03:58:11,7032.03,6081,Nepal,2024-12,7032.03,0.08910891089108919,570405.23,0.012328130301329811,3.8,Average quality
319,100320,71469,KTM Bike Helmet,1,2024-10-08 15:51:34,1022.67,5505,Nepal,2024-10,1022.67,0.10147601476014767,709513.82,0.001441367273156145,4.3,Will recommend for sure
320,100321,83267,Handmade Woolen Cap,11,2024-06-19 04:52:05,743.62,6132,Nepal,2024-06,8179.82,0.0,365134.28,0.022402224189961017,4.7,Worth the money
321,100322,66183,Buddha Keychain,7,2025-03-01 09:25:51,231.4,9854,Nepal,2025-03,1619.8,0.12328767123287676,953405.02,0.0016989631541902306,4.8,Good quality at a fair price
322,100323,87906,Wall Calendar,13,2024-08-31 08:02:59,205.72,7801,Nepal,2024-08,2674.36,-0.0430622009569378,559344.29,0.004781241263766185,4.3,"Bought again, loved it"
323,100324,17816,KTM Bike Helmet,17,2025-03-23 12:01:16,1561.84,8999,Nepal,2025-03,26551.28,0.12328767123287676,953405.02,0.027848898886645258,3.6,Takes time to use
324,100325,63633,Nepali Tea Box,4,2025-06-01 06:55:36,303.89,5959,Nepal,2025-06,1215.56,-0.5720338983050848,347660.77,0.003496396789318507,3.6,Meets expectations
325,100326,51182,Everest Notebook,9,2024-06-22 07:51:32,115.66,8292,Nepal,2024-06,1040.94,0.0,365134.28,0.0028508416136660735,4.8,Excellent experience
326,100327,27536,Sajilo Water Purifier,14,2024-07-17 04:57:56,3438.99,8429,Nepal,2024-07,48145.86,0.3227848101265822,654158.58,0.0735996767022455,1.4,Item arrived damaged
327,100328,62709,CG Electric Kettle,12,2024-07-01 11:36:33,1354.08,6384,Nepal,2024-07,16248.96,0.3227848101265822,654158.58,0.024839481582585067,3.2,Reasonable for the price
328,100329,72546,Daraz Shopping Bag,13,2024-09-08 11:35:09,109.09,5348,Nepal,2024-09,1418.17,-0.09666666666666668,698740.75,0.0020296082631505318,4.7,Worth the money
329,100330,52250,Nepali Tea Box,6,2024-11-01 17:12:23,370.58,5259,Nepal,2024-11,2223.48,-0.15410385259631487,547351.24,0.00406225443099389,4.9,"Bought again, loved it"
330,100331,39889,Electric Induction Stove,7,2024-09-24 21:33:17,7380.43,5168,Nepal,2024-09,51663.01,-0.09666666666666668,698740.75,0.07393730793574012,3.1,Works okay but packaging could improve
331,100332,50562,Rice Cooker Small,11,2025-05-29 08:46:31,2089.65,6436,Nepal,2025-05,22986.15,0.13280000000000003,828681.74,0.027738212259871928,3.8,Nothing special
332,100333,10279,Everest Notebook,19,2024-07-17 20:30:24,139.56,6110,Nepal,2024-07,2651.64,0.3227848101265822,654158.58,0.004053512529026219,4.4,Excellent experience
333,100334,84135,Rice Cooker Small,12,2024-09-01 16:20:31,3218.72,7859,Nepal,2024-09,38624.64,-0.09666666666666668,698740.75,0.055277497412309216,2.2,Not good
334,100335,67302,Rice Cooker Small,5,2025-04-26 08:30:54,2562.19,5196,Nepal,2025-04,12810.95,-0.047256097560975596,832280.23,0.01539259198791734,2.3,Item arrived damaged
335,100336,15523,Shree Antacid Syrup,6,2024-06-23 07:12:04,102.04,5639,Nepal,2024-06,612.24,0.0,365134.28,0.0016767530016628402,3.8,Reasonable for the price
336,100337,81189,Wall Calendar,15,2024-06-19 17:01:58,303.63,5642,Nepal,2024-06,4554.45,0.0,365134.28,0.012473356377275778,4.3,Great product!
337,100338,97157,Kashmiri Shawl,8,2024-12-14 15:35:31,1667.68,7681,Nepal,2024-12,13341.44,0.08910891089108919,570405.23,0.023389406860803152,2.7,Didn't like it
338,100339,18246,Himalayan Noodles Pack,18,2024-11-23 23:43:59,54.89,6204,Nepal,2024-11,988.02,-0.15410385259631487,547351.24,0.0018050931975599435,4.3,Great product!
339,100340,81454,Wooden Wall Clock,13,2025-06-09 07:38:48,1330.17,6672,Nepal,2025-06,17292.21,-0.5720338983050848,347660.77,0.04973874389106369,3.4,Nothing special
340,100341,63170,Himalayan Noodles Pack,17,2025-03-04 13:53:46,49.31,9887,Nepal,2025-03,838.27,0.12328767123287676,953405.02,0.0008792380807896312,4.8,Very satisfied
341,100342,67681,Himalayan Noodles Pack,3,2025-03-31 19:03:53,53.02,6234,Nepal,2025-03,159.06,0.12328767123287676,953405.02,0.00016683360865878385,4.8,Very satisfied
342,100343,50641,Steel Water Bottle,12,2024-07-30 21:55:30,672.35,8370,Nepal,2024-07,8068.200000000001,0.3227848101265822,654158.58,0.012333706606737469,4.5,Worth the money
343,100344,81074,Wooden Wall Clock,11,2025-04-12 00:30:40,1250.13,9214,Nepal,2025-04,13751.43,-0.047256097560975596,832280.23,0.016522596001108905,4.8,Excellent service and packaging
344,100345,70742,Himalayan Noodles Pack,14,2025-05-29 20:37:55,38.36,9345,Nepal,2025-05,537.04,0.13280000000000003,828681.74,0.0006480654442802131,5.0,Highly useful
345,100346,31030,Daraz Shopping Bag,4,2025-04-22 23:20:56,137.69,9753,Nepal,2025-04,550.76,-0.047256097560975596,832280.23,0.0006617482671671776,4.5,Fast delivery
346,100347,67688,Wooden Wall Clock,17,2025-05-28 18:21:09,835.91,5918,Nepal,2025-05,14210.47,0.13280000000000003,828681.74,0.017148284213430356,3.1,Meets expectations
347,100348,78062,Steel Water Bottle,2,2024-10-16 16:39:53,488.56,6343,Nepal,2024-10,977.12,0.10147601476014767,709513.82,0.0013771683827102903,3.4,Nothing special
348,100349,43022,Sajilo Water Purifier,11,2025-06-11 14:06:28,3964.12,8754,Nepal,2025-06,43605.32,-0.5720338983050848,347660.77,0.12542490773405351,4.2,Very satisfied
349,100350,84020,Kashmiri Shawl,12,2025-05-09 18:08:37,1638.47,8448,Nepal,2025-05,19661.64,0.13280000000000003,828681.74,0.023726406714355743,4.5,Highly useful
350,100351,73318,Wall Calendar,1,2024-11-20 11:57:26,340.38,8803,Nepal,2024-11,340.38,-0.15410385259631487,547351.24,0.0006218675963902083,4.5,Very satisfied
351,100352,31039,Shree Antacid Syrup,12,2025-03-03 00:39:31,134.87,6827,Nepal,2025-03,1618.44,0.12328767123287676,953405.02,0.0016975366880279275,3.5,Meets expectations
352,100353,31852,Rice Cooker Small,1,2025-02-25 19:05:34,3213.83,9589,Nepal,2025-02,3213.83,-0.21399730820995966,798494.09,0.004024863853406855,1.6,Poor quality
353,100354,31255,Nepali Tea Box,1,2025-03-18 18:46:10,284.98,6180,Nepal,2025-03,284.98,0.12328767123287676,953405.02,0.000298907593333209,1.7,Didn't like it
354,100355,77800,KTM Bike Helmet,11,2025-03-12 09:27:16,949.1,9088,Nepal,2025-03,10440.1,0.12328767123287676,953405.02,0.01095033042725116,3.1,It's okay
355,100356,98423,Kashmiri Shawl,16,2024-08-21 06:13:41,2393.6,5460,Nepal,2024-08,38297.6,-0.0430622009569378,559344.29,0.06846874221242161,4.5,Great product!
356,100357,95611,Rice Cooker Small,6,2024-08-22 01:10:39,2887.66,6989,Nepal,2024-08,17325.96,-0.0430622009569378,559344.29,0.030975483811589457,4.0,Fast delivery
357,100358,20429,Shree Antacid Syrup,18,2024-07-18 02:30:38,119.53,8260,Nepal,2024-07,2151.54,0.3227848101265822,654158.58,0.0032890190020896768,1.9,Too expensive for the quality
358,100359,76185,Toothbrush Set,1,2025-05-01 05:46:09,149.15,7460,Nepal,2025-05,149.15,0.13280000000000003,828681.74,0.00017998465852523792,4.1,Will recommend for sure
359,100360,71327,Everest Notebook,20,2024-07-31 21:23:56,195.51,5681,Nepal,2024-07,3910.2,0.3227848101265822,654158.58,0.005977449688116909,3.5,Works okay but packaging could improve
360,100361,47890,Shree Antacid Syrup,20,2024-07-18 13:45:13,90.47,9511,Nepal,2024-07,1809.4,0.3227848101265822,654158.58,0.002765995976082742,4.3,Very satisfied
361,100362,69876,Handmade Woolen Cap,15,2025-02-04 07:55:01,368.72,5272,Nepal,2025-02,5530.8,-0.21399730820995966,798494.09,0.006926538429357693,4.6,Good quality at a fair price
362,100363,53968,CG Electric Kettle,12,2025-05-15 11:44:46,1291.08,5623,Nepal,2025-05,15492.96,0.13280000000000003,828681.74,0.01869591092956869,4.1,Great product!
363,100364,86728,Nepali Tea Box,5,2025-04-25 17:42:47,169.58,9147,Nepal,2025-04,847.9000000000001,-0.047256097560975596,832280.23,0.0010187674408654404,4.8,Will recommend for sure
364,100365,50929,Sajilo Water Purifier,16,2025-03-17 09:47:33,4785.92,8903,Nepal,2025-03,76574.72,0.12328767123287676,953405.02,0.08031709335870708,4.4,Great product!
365,100366,33196,Sajilo Water Purifier,10,2025-06-13 22:34:38,2658.63,7846,Nepal,2025-06,26586.300000000003,-0.5720338983050848,347660.77,0.0764719585704191,3.6,Works okay but packaging could improve
366,100367,60955,Himalayan Noodles Pack,2,2025-04-29 00:57:12,33.61,6395,Nepal,2025-04,67.22,-0.047256097560975596,832280.23,8.076606601601002e-05,4.2,Highly useful
367,100368,32762,Buddha Keychain,13,2024-07-19 14:29:54,201.11,8547,Nepal,2024-07,2614.4300000000003,0.3227848101265822,654158.58,0.003996630297197968,4.2,Highly useful
368,100369,70108,Wooden Wall Clock,15,2025-06-11 07:24:21,2390.02,6612,Nepal,2025-06,35850.3,-0.5720338983050848,347660.77,0.10311862336380374,1.7,Not good
369,100370,90990,Toothbrush Set,8,2024-08-21 13:43:21,256.1,9271,Nepal,2024-08,2048.8,-0.0430622009569378,559344.29,0.003662860310954457,4.8,Very satisfied
370,100371,95840,Sajilo Water Purifier,12,2025-01-03 02:51:16,2509.66,5908,Nepal,2025-01,30115.92,0.35090909090909084,1048154.77,0.028732321658947367,4.3,Excellent service and packaging
371,100372,10429,Electric Induction Stove,13,2024-10-26 11:42:31,6426.93,5915,Nepal,2024-10,83550.09,0.10147601476014767,709513.82,0.11775681832384886,1.9,Not good
372,100373,77184,Rice Cooker Small,14,2025-01-25 22:31:04,3399.9,5203,Nepal,2025-01,47598.6,0.35090909090909084,1048154.77,0.04541180497609146,4.0,Excellent experience
373,100374,75266,Electric Induction Stove,3,2025-02-16 00:34:38,5419.55,5307,Nepal,2025-02,16258.650000000001,-0.21399730820995966,798494.09,0.020361640998495058,4.2,Will recommend for sure
374,100375,35429,Buddha Keychain,1,2024-10-05 06:38:26,210.23,8136,Nepal,2024-10,210.23,0.10147601476014767,709513.82,0.00029630148712254825,4.0,Very satisfied
375,100376,69312,Mi Smartphone Case,9,2025-05-19 09:07:58,534.94,6331,Nepal,2025-05,4814.460000000001,0.13280000000000003,828681.74,0.005809781690133538,4.1,Fast delivery
376,100377,25477,Shree Antacid Syrup,13,2025-05-29 12:06:22,166.27,9968,Nepal,2025-05,2161.51,0.13280000000000003,828681.74,0.002608371701299947,4.3,Will recommend for sure
377,100378,45477,SastoDeal Hoodie,8,2024-09-12 13:26:29,1055.74,5410,Nepal,2024-09,8445.92,-0.09666666666666668,698740.75,0.012087344268958123,4.1,"Bought again, loved it"
378,100379,22293,Rudraksha Mala,2,2024-09-11 14:04:33,304.49,6690,Nepal,2024-09,608.98,-0.09666666666666668,698740.75,0.0008715392654571814,4.0,Highly useful
379,100380,91071,Buddha Keychain,7,2024-12-26 18:50:43,201.49,6494,Nepal,2024-12,1410.43,0.08910891089108919,570405.23,0.0024726806940392186,1.7,Item arrived damaged
380,100381,51926,Buddha Keychain,7,2025-02-24 21:40:06,143.33,8794,Nepal,2025-02,1003.3100000000001,-0.21399730820995966,798494.09,0.0012565027250233,4.0,Highly useful
381,100382,15923,Electric Induction Stove,6,2025-05-04 20:11:39,4627.01,7276,Nepal,2025-05,27762.06,0.13280000000000003,828681.74,0.03350147428130853,4.4,Very satisfied
382,100383,79822,Buddha Keychain,16,2024-07-28 17:20:59,105.74,8735,Nepal,2024-07,1691.84,0.3227848101265822,654158.58,0.0025862842003845613,3.9,Works okay but packaging could improve
383,100384,72715,Kashmiri Shawl,1,2024-12-09 23:11:15,1160.9,6676,Nepal,2024-12,1160.9,0.08910891089108919,570405.23,0.0020352197682338923,4.3,Good quality at a fair price
384,100385,57604,Everest Notebook,11,2025-04-15 06:42:58,95.23,9634,Nepal,2025-04,1047.53,-0.047256097560975596,832280.23,0.001258626556586596,4.2,Will recommend for sure
385,100386,91276,Steel Water Bottle,18,2024-08-12 23:28:08,661.11,6287,Nepal,2024-08,11899.98,-0.0430622009569378,559344.29,0.02127487526510729,3.8,Meets expectations
386,100387,84820,CG Electric Kettle,20,2025-01-12 08:27:53,2471.33,7573,Nepal,2025-01,49426.6,0.35090909090909084,1048154.77,0.04715582222652099,3.8,Takes time to use
387,100388,62557,Nepali Tea Box,7,2025-06-14 09:52:29,273.37,7401,Nepal,2025-06,1913.5900000000001,-0.5720338983050848,347660.77,0.005504187314548029,3.4,Meets expectations
388,100389,57419,SastoDeal Hoodie,11,2024-08-12 23:33:00,1413.72,9124,Nepal,2024-08,15550.92,-0.0430622009569378,559344.29,0.027802053722582917,1.1,Didn't like it
389,100390,18866,Wall Calendar,12,2025-03-27 17:31:31,330.15,7264,Nepal,2025-03,3961.7999999999997,0.12328767123287676,953405.02,0.004155421795450583,4.1,Good quality at a fair price
390,100391,13723,Wooden Wall Clock,1,2025-04-23 05:12:46,1221.09,5736,Nepal,2025-04,1221.09,-0.047256097560975596,832280.23,0.0014671620879424228,4.8,Highly useful
391,100392,90090,Electric Induction Stove,3,2024-07-07 08:53:48,4021.25,6595,Nepal,2024-07,12063.75,0.3227848101265822,654158.58,0.018441629245312355,4.8,Very satisfied
392,100393,80495,Daraz Shopping Bag,16,2024-08-31 20:02:51,149.12,7501,Nepal,2024-08,2385.92,-0.0430622009569378,559344.29,0.004265566025533218,5.0,Highly useful
393,100394,71382,Sajilo Water Purifier,8,2024-09-29 20:47:01,4538.22,9745,Nepal,2024-09,36305.76,-0.09666666666666668,698740.75,0.05195884167339604,3.5,Average quality
394,100395,44984,Steel Water Bottle,3,2025-05-23 06:32:25,502.44,6990,Nepal,2025-05,1507.32,0.13280000000000003,828681.74,0.0018189371470885795,4.9,Very satisfied
395,100396,86694,Himalayan Noodles Pack,14,2024-08-09 14:45:21,52.91,5366,Nepal,2024-08,740.74,-0.0430622009569378,559344.29,0.001324300637805742,2.1,Delivery was slow
396,100397,13742,KTM Bike Helmet,7,2024-09-29 20:01:46,1382.64,8422,Nepal,2024-09,9678.480000000001,-0.09666666666666668,698740.75,0.013851317530858193,4.7,Fast delivery
397,100398,21140,Kashmiri Shawl,14,2025-03-18 06:14:05,1484.66,6632,Nepal,2025-03,20785.24,0.12328767123287676,953405.02,0.021801059952463855,3.2,Takes time to use
398,100399,84700,Everest Notebook,8,2024-08-18 04:02:22,180.09,8435,Nepal,2024-08,1440.72,-0.0430622009569378,559344.29,0.0025757302358445457,3.4,Works okay but packaging could improve
399,100400,83905,Kashmiri Shawl,12,2024-12-03 09:09:39,2373.65,7130,Nepal,2024-12,28483.800000000003,0.08910891089108919,570405.23,0.04993607790026751,4.9,Very satisfied
400,100401,50421,Toothbrush Set,2,2024-08-19 08:11:08,219.2,8502,Nepal,2024-08,438.4,-0.0430622009569378,559344.29,0.0007837748732538236,4.8,Highly useful
401,100402,50190,Himalayan Noodles Pack,18,2024-07-30 11:05:37,44.92,5584,Nepal,2024-07,808.5600000000001,0.3227848101265822,654158.58,0.0012360305661663876,4.1,"Bought again, loved it"
402,100403,25111,Handmade Woolen Cap,7,2025-03-02 03:54:59,615.12,6187,Nepal,2025-03,4305.84,0.12328767123287676,953405.02,0.004516275779626166,4.9,Excellent experience
403,100404,34955,Shree Antacid Syrup,2,2024-10-23 08:45:01,123.85,7577,Nepal,2024-10,247.7,0.10147601476014767,709513.82,0.0003491122977703239,3.8,Average quality
404,100405,38540,Sajilo Water Purifier,6,2024-11-13 17:14:22,3576.67,8248,Nepal,2024-11,21460.02,-0.15410385259631487,547351.24,0.039207036417785404,2.9,Item arrived damaged
405,100406,59362,Nepali Tea Box,19,2024-06-18 20:53:29,252.56,6396,Nepal,2024-06,4798.64,0.0,365134.28,0.01314212404269465,4.5,Excellent experience
406,100407,53291,Mi Smartphone Case,20,2024-12-06 08:23:25,361.77,9192,Nepal,2024-12,7235.4,0.08910891089108919,570405.23,0.012684666302936949,5.0,Good quality at a fair price
407,100408,30159,Sajilo Water Purifier,9,2024-12-11 06:13:18,2902.32,7068,Nepal,2024-12,26120.88,0.08910891089108919,570405.23,0.045793549263214155,4.0,Very satisfied
408,100409,34732,SastoDeal Hoodie,20,2025-04-14 10:19:09,1727.43,9954,Nepal,2025-04,34548.6,-0.047256097560975596,832280.23,0.04151077816662784,4.0,"Bought again, loved it"
409,100410,35558,CG Electric Kettle,11,2025-03-14 23:31:42,1742.9,9746,Nepal,2025-03,19171.9,0.12328767123287676,953405.02,0.020108872512544566,3.5,Reasonable for the price
410,100411,67523,Daraz Shopping Bag,17,2024-10-04 21:22:28,111.04,6268,Nepal,2024-10,1887.68,0.10147601476014767,709513.82,0.002660526048668087,4.2,Great product!
411,100412,53427,CG Electric Kettle,16,2024-12-19 23:02:31,1764.76,7340,Nepal,2024-12,28236.16,0.08910891089108919,570405.23,0.04950193040831691,4.7,Will recommend for sure
412,100413,70671,Wall Calendar,11,2025-05-21 12:38:51,261.84,9245,Nepal,2025-05,2880.24,0.13280000000000003,828681.74,0.0034756889900820066,5.0,Highly useful
413,100414,65236,Nepali Tea Box,18,2025-03-13 13:21:44,337.99,7596,Nepal,2025-03,6083.82,0.12328767123287676,953405.02,0.006381149534958395,4.2,Excellent experience
414,100415,97416,SastoDeal Hoodie,18,2024-07-27 21:43:32,1330.31,8168,Nepal,2024-07,23945.579999999998,0.3227848101265822,654158.58,0.03660516078532517,1.2,Poor quality
415,100416,92586,Electric Induction Stove,17,2024-10-29 05:14:41,5867.7,6151,Nepal,2024-10,99750.9,0.10147601476014767,709513.82,0.14059049617948247,3.5,It's okay
416,100417,93286,Everest Notebook,11,2024-11-19 17:26:52,103.55,6142,Nepal,2024-11,1139.05,-0.15410385259631487,547351.24,0.0020810220508498344,3.2,It's okay
417,100418,28134,Nepali Tea Box,8,2025-06-02 13:14:40,265.7,8633,Nepal,2025-06,2125.6,-0.5720338983050848,347660.77,0.006114005902938085,3.0,Meets expectations
418,100419,96292,Wall Calendar,8,2025-04-13 09:59:05,276.59,5295,Nepal,2025-04,2212.72,-0.047256097560975596,832280.23,0.0026586237666608994,4.2,Will recommend for sure
419,100420,34769,Kashmiri Shawl,4,2024-10-23 00:30:07,1511.73,7822,Nepal,2024-10,6046.92,0.10147601476014767,709513.82,0.00852262468967835,4.4,Highly useful
420,100421,91534,Rudraksha Mala,6,2024-11-30 16:06:15,404.72,6025,Nepal,2024-11,2428.32,-0.15410385259631487,547351.24,0.004436493100846908,3.1,Meets expectations
421,100422,59316,Wooden Wall Clock,15,2024-08-28 11:08:55,1434.81,6943,Nepal,2024-08,21522.149999999998,-0.0430622009569378,559344.29,0.03847746438959804,4.4,Good quality at a fair price
422,100423,14502,Wooden Wall Clock,11,2025-02-06 03:39:23,1762.63,9736,Nepal,2025-02,19388.93,-0.21399730820995966,798494.09,0.024281870389297435,4.3,Great product!
423,100424,90534,Rudraksha Mala,15,2024-07-25 13:29:21,309.71,6057,Nepal,2024-07,4645.65,0.3227848101265822,654158.58,0.007101718363152861,4.8,Very satisfied
424,100425,11878,Mi Smartphone Case,10,2025-01-02 04:32:23,457.49,9341,Nepal,2025-01,4574.9,0.35090909090909084,1048154.77,0.004364718008200258,4.2,Very satisfied
425,100426,38352,Toothbrush Set,5,2024-07-16 11:50:55,274.61,6543,Nepal,2024-07,1373.0500000000002,0.3227848101265822,654158.58,0.0020989558831438094,4.8,Good quality at a fair price
426,100427,89142,Himalayan Noodles Pack,8,2024-11-05 07:48:13,40.61,5710,Nepal,2024-11,324.88,-0.15410385259631487,547351.24,0.0005935493998332771,4.2,Great product!
427,100428,94417,Handmade Woolen Cap,20,2024-07-21 00:11:10,665.29,9004,Nepal,2024-07,13305.8,0.3227848101265822,654158.58,0.020340327875849308,4.8,Will recommend for sure
428,100429,73643,Steel Water Bottle,9,2024-07-03 05:35:08,483.29,7365,Nepal,2024-07,4349.610000000001,0.3227848101265822,654158.58,0.0066491675458877275,4.6,Worth the money
429,100430,15908,Sajilo Water Purifier,7,2024-07-13 16:49:16,4934.3,6282,Nepal,2024-07,34540.1,0.3227848101265822,654158.58,0.05280080557836603,3.0,Takes time to use
430,100431,95599,Handmade Woolen Cap,13,2024-10-31 01:01:29,429.5,7337,Nepal,2024-10,5583.5,0.10147601476014767,709513.82,0.007869473211952376,4.2,Will recommend for sure
431,100432,80412,Rice Cooker Small,17,2024-09-01 12:18:42,3180.09,5655,Nepal,2024-09,54061.53,-0.09666666666666668,698740.75,0.07736994013874245,4.4,Will recommend for sure
432,100433,14613,Nepali Tea Box,20,2025-01-21 19:58:25,341.2,9487,Nepal,2025-01,6824.0,0.35090909090909084,1048154.77,0.006510488904229287,4.9,Fast delivery
433,100434,25341,CG Electric Kettle,20,2025-01-29 05:54:17,1880.6,5723,Nepal,2025-01,37612.0,0.35090909090909084,1048154.77,0.035884013579406786,4.8,"Bought again, loved it"
434,100435,58214,Kashmiri Shawl,11,2024-09-07 08:00:59,1046.07,9395,Nepal,2024-09,11506.769999999999,-0.09666666666666668,698740.75,0.016467867374272933,4.4,Worth the money
435,100436,69818,Toothbrush Set,17,2024-10-14 11:29:30,171.64,7139,Nepal,2024-10,2917.8799999999997,0.10147601476014767,709513.82,0.004112506222923184,4.1,Excellent experience
436,100437,26926,Wooden Wall Clock,14,2024-11-01 21:12:13,816.29,5769,Nepal,2024-11,11428.06,-0.15410385259631487,547351.24,0.02087884189318727,3.7,Reasonable for the price
437,100438,14166,Mi Smartphone Case,9,2025-04-01 14:33:08,528.59,6356,Nepal,2025-04,4757.31,-0.047256097560975596,832280.23,0.005715995440622205,4.4,Good quality at a fair price
438,100439,41527,Nepali Tea Box,10,2025-05-10 12:02:47,312.6,8851,Nepal,2025-05,3126.0,0.13280000000000003,828681.74,0.003772256403284571,4.3,Fast delivery
439,100440,30751,Mi Smartphone Case,5,2025-04-20 08:27:28,384.75,8728,Nepal,2025-04,1923.75,-0.047256097560975596,832280.23,0.002311420998189516,4.5,Will recommend for sure
440,100441,80347,CG Electric Kettle,18,2025-04-24 09:16:50,1260.52,7530,Nepal,2025-04,22689.36,-0.047256097560975596,832280.23,0.027261683243395077,4.3,Very satisfied
441,100442,36998,SastoDeal Hoodie,13,2024-10-16 12:50:55,1618.45,7067,Nepal,2024-10,21039.850000000002,0.10147601476014767,709513.82,0.029653897368764438,4.9,Will recommend for sure
442,100443,98988,SastoDeal Hoodie,18,2025-03-05 09:23:24,1528.04,5254,Nepal,2025-03,27504.72,0.12328767123287676,953405.02,0.02884893557619405,4.0,Good quality at a fair price
443,100444,28921,Mi Smartphone Case,8,2024-07-15 08:33:07,672.46,7821,Nepal,2024-07,5379.68,0.3227848101265822,654158.58,0.00822381631071781,4.2,Very satisfied
444,100445,62982,CG Electric Kettle,6,2024-10-04 06:03:59,1583.32,7108,Nepal,2024-10,9499.92,0.10147601476014767,709513.82,0.013389337504377295,4.9,Very satisfied
445,100446,90561,Sajilo Water Purifier,6,2025-03-11 17:25:58,2761.48,7361,Nepal,2025-03,16568.88,0.12328767123287676,953405.02,0.017378637255339814,1.9,Below expectations
446,100447,66901,Electric Induction Stove,2,2024-11-20 11:47:20,6102.5,7002,Nepal,2024-11,12205.0,-0.15410385259631487,547351.24,0.0222982960630545,4.1,Fast delivery
447,100448,27816,Rudraksha Mala,6,2025-01-13 23:01:12,386.69,9285,Nepal,2025-01,2320.14,0.35090909090909084,1048154.77,0.002213547146286421,4.6,Very satisfied
448,100449,50599,Steel Water Bottle,16,2025-02-06 05:35:26,752.0,8359,Nepal,2025-02,12032.0,-0.21399730820995966,798494.09,0.015068364500982093,4.5,Highly useful
449,100450,42160,Shree Antacid Syrup,9,2024-12-07 05:31:41,108.56,9906,Nepal,2024-12,977.04,0.08910891089108919,570405.23,0.0017128875203335705,3.4,It's okay
450,100451,36563,KTM Bike Helmet,8,2024-07-02 00:25:00,943.96,9717,Nepal,2024-07,7551.68,0.3227848101265822,654158.58,0.011544112132565778,4.7,Very satisfied
451,100452,35989,Sajilo Water Purifier,4,2025-03-21 01:12:24,4138.69,7005,Nepal,2025-03,16554.76,0.12328767123287676,953405.02,0.017363827180184133,4.6,Very satisfied
452,100453,64384,Rudraksha Mala,3,2025-03-04 22:59:06,379.65,5277,Nepal,2025-03,1138.9499999999998,0.12328767123287676,953405.02,0.0011946129673200167,3.7,Reasonable for the price
453,100454,59409,Buddha Keychain,10,2025-05-28 22:19:13,222.11,9651,Nepal,2025-05,2221.1000000000004,0.13280000000000003,828681.74,0.0026802810931974928,4.8,Very satisfied
